-0.8640962973913342,-0.8811228156409872
-0.8731976458613719,-0.8788534754530613
-0.8747145372730427,-0.877340581994444
-0.8694054173321897,-0.877340581994444
-0.8747145372730449,-0.875071241806518
-0.8678885259205167,-0.8735583483479006
-0.8580287317446422,-0.8735583483479006
-0.8678885259205122,-0.8735583483479006
-0.8731976458613722,-0.8758276885358267
-0.85575339462713,-0.8750712418065183
-0.8496858289804408,-0.8758276885358267
-0.8618209602738234,-0.877340581994443
-0.8587871774504787,-0.875071241806518
-0.8481689375687678,-0.8758276885358267
-0.8519611660979503,-0.877340581994444
-0.8565118403329692,-0.877340581994444
-0.8496858289804439,-0.875071241806519
-0.8451351547454218,-0.8735583483479006
-0.8451351547454208,-0.8735583483479006
-0.8428598176279123,-0.8735583483479006
-0.8390675890987301,-0.8735583483479006
-0.8398260348045663,-0.8735583483479006
-0.8436182633337488,-0.8735583483479006
-0.8314831320403705,-0.8735583483479006
-0.8292077949228553,-0.8735583483479006
-0.8428598176279061,-0.8712890081599757
-0.8330000234520379,-0.8720454548892833
-0.8155557722178027,-0.8735583483479006
-0.8246571206878364,-0.8735583483479006
-0.8314831320403649,-0.8735583483479006
-0.8254155663936731,-0.8712890081599747
-0.8201064464528176,-0.8720454548892833
-0.8140388808061284,-0.8735583483478999
-0.8132804351002891,-0.8712890081599747
-0.8193480007469783,-0.872045454889283
-0.8155557722177986,-0.8735583483479006
-0.8041790866302522,-0.871289008159974
-0.8064544237477607,-0.8697761147013572
-0.8132804351002891,-0.8697761147013572
-0.8056959780419242,-0.8697761147013572
-0.7996284123952322,-0.8697761147013572
-0.8041790866302491,-0.8697761147013572
-0.8049375323360877,-0.8697761147013572
-0.7988699666893954,-0.8697761147013572
-0.7981115209835592,-0.8697761147013572
-0.7973530752777209,-0.8675067745134316
-0.7935608467485402,-0.8682632212427399
-0.7943192924543767,-0.8697761147013572
-0.7935608467485402,-0.8697761147013572
-0.7829426068668294,-0.8697761147013572
-0.785976389690174,-0.8697761147013572
-0.7965946295718862,-0.8697761147013572
-0.7859763896901691,-0.8697761147013572
-0.7723243669851185,-0.8697761147013572
-0.7806672697493233,-0.8697761147013572
-0.7882517268076847,-0.8697761147013572
-0.7791503783376469,-0.8697761147013572
-0.7708074755734493,-0.8675067745134323
-0.7692905841617725,-0.865993881054814
-0.771565921279281,-0.865993881054814
-0.773082812690955,-0.8682632212427399
-0.7685321384559336,-0.8675067745134306
-0.7632230185150806,-0.865993881054814
-0.7639814642209171,-0.8682632212427399
-0.7654983556325901,-0.8675067745134313
-0.7609476813975711,-0.865993881054814
-0.7579138985742264,-0.865993881054814
-0.7601892356917346,-0.865993881054814
-0.7571554528683899,-0.865993881054814
-0.7518463329275331,-0.865993881054814
-0.7526047786333693,-0.865993881054814
-0.7518463329275331,-0.865993881054814
-0.7480541043983506,-0.865993881054814
-0.7442618758691681,-0.865993881054814
-0.7450203215750046,-0.865993881054814
-0.74198653875166,-0.8682632212427389
-0.7366774188108033,-0.8675067745134313
-0.7374358645166414,-0.865993881054814
-0.7412280930458222,-0.865993881054814
-0.7359189731049627,-0.865993881054813
-0.7268176246349288,-0.8637245408668879
-0.7283345160466018,-0.8622116474082706
-0.7359189731049667,-0.8622116474082706
-0.7298514074582748,-0.8644809875961966
-0.7192331675765686,-0.8637245408668882
-0.7207500589882369,-0.8622116474082706
-0.7237838418115818,-0.8622116474082706
-0.7215085046940733,-0.8622116474082706
-0.7154409390473812,-0.8622116474082706
-0.714682493341545,-0.8622116474082706
-0.7161993847532179,-0.8622116474082706
-0.7139240476357085,-0.8599423072203446
-0.710131819106526,-0.8606987539496532
-0.7086149276948537,-0.8622116474082699
-0.708614927694853,-0.8599423072203446
-0.708614927694852,-0.8606987539496529
-0.7063395905773435,-0.8599423072203446
-0.7048226991656705,-0.8584294137617272
-0.702547362048161,-0.8584294137617272
-0.6987551335189786,-0.8584294137617272
-0.6995135792248147,-0.8584294137617272
-0.6987551335189786,-0.8584294137617272
-0.6972382421073062,-0.8584294137617272
-0.6949629049897961,-0.8561600735738013
-0.6888953393431039,-0.854647180115185
-0.6881368936372678,-0.8569165203031099
-0.6942044592839597,-0.8584294137617272
-0.6904122307547772,-0.8584294137617272
-0.6813108822847393,-0.8584294137617272
-0.6828277736964117,-0.8584294137617272
-0.6858615565197583,-0.8584294137617272
-0.681310882284739,-0.8584294137617272
-0.6805524365789029,-0.8584294137617272
-0.6797939908730657,-0.8584294137617272
-0.6782770994613934,-0.8584294137617272
-0.6782770994613934,-0.8584294137617272
-0.6782770994613934,-0.8584294137617272
-0.6737264252263744,-0.8584294137617272
-0.6706926424030297,-0.8561600735738023
-0.6706926424030284,-0.8569165203031099
-0.6729679795205354,-0.8584294137617272
-0.6676588595796824,-0.8584294137617272
-0.6653835224621726,-0.8584294137617272
-0.6646250767563364,-0.8584294137617272
-0.6608328482271539,-0.8584294137617272
-0.6615912939329904,-0.8584294137617272
-0.6631081853446634,-0.8561600735738013
-0.6540068368746296,-0.8546471801151847
-0.6524899454629525,-0.854647180115184
-0.6555237282862943,-0.854647180115184
-0.6464223798162606,-0.854647180115184
-0.6471808255220971,-0.8569165203031099
-0.656282173992135,-0.8561600735738013
-0.6479392712279336,-0.854647180115184
-0.6358041399345553,-0.8569165203031089
-0.6441470426987511,-0.8561600735738013
-0.6471808255220958,-0.8546471801151847
-0.6350456942287133,-0.8569165203031099
-0.6335288028170427,-0.8584294137617262
-0.6388379227578957,-0.8561600735738013
-0.6335288028170403,-0.8569165203031099
-0.6267027914645118,-0.8561600735738013
-0.6297365742878578,-0.854647180115184
-0.6282196828761855,-0.854647180115184
-0.6251859000528388,-0.854647180115184
-0.6229105629353303,-0.854647180115184
-0.6213936715236563,-0.854647180115184
-0.6259443457586735,-0.854647180115184
-0.6221521172294928,-0.854647180115184
-0.6130507687594549,-0.854647180115184
-0.6191183344061468,-0.854647180115184
-0.6229105629353293,-0.8523778399272579
-0.6077416488186064,-0.8531342866565664
-0.6054663117010899,-0.854647180115184
-0.6168429972886332,-0.8523778399272582
-0.6077416488185995,-0.8531342866565668
-0.5940896261135484,-0.854647180115183
-0.6069832031127629,-0.8523778399272579
-0.6107754316419454,-0.8531342866565668
-0.5925727347018696,-0.8523778399272579
-0.5948480718193789,-0.8508649464686406
-0.6092585402302658,-0.8508649464686406
-0.5956065175252155,-0.8508649464686406
-0.585746723349347,-0.8531342866565674
-0.5986403003485614,-0.854647180115184
-0.6016740831719,-0.8523778399272572
-0.5849882776435047,-0.8508649464686406
-0.5781622662909762,-0.8531342866565668
-0.5865051690551738,-0.8523778399272582
-0.5865051690551776,-0.8508649464686406
-0.5743700377617993,-0.8508649464686406
-0.5751284834676302,-0.8508649464686406
-0.5842298319376653,-0.8485956062807151
-0.5781622662909762,-0.8493520530100234
-0.5652686892917558,-0.8508649464686406
-0.5720947006442842,-0.8508649464686406
-0.5774038205851397,-0.8508649464686406
