Time (s),Channel 1 (V)
-0.05218624543795621,2.307091716472178
-0.0521737454379562,2.306402431644598
-0.0521612454379562,2.306057789230807
-0.0521487454379562,2.305713146817017
-0.0521362454379562,2.305368504403227
-0.05212374543795621,2.305023861989437
-0.0521112454379562,2.304679219575646
-0.0520987454379562,2.304679219575646
-0.0520862454379562,2.315363134403147
-0.0520737454379562,2.321911340265163
-0.05206124543795621,2.321911340265163
-0.0520487454379562,2.321566697851373
-0.0520362454379562,2.321566697851373
-0.0520237454379562,2.320877413023792
-0.0520112454379562,2.320532770610002
-0.05199874543795621,2.320532770610002
-0.0519862454379562,2.319843485782422
-0.0519737454379562,2.322600625092744
-0.0519612454379562,2.337764891299519
-0.0519487454379562,2.337764891299519
-0.0519362454379562,2.337420248885729
-0.0519237454379562,2.337420248885729
-0.0519112454379562,2.337420248885729
-0.0518987454379562,2.336730964058148
-0.0518862454379562,2.336730964058148
-0.0518737454379562,2.336386321644358
-0.0518612454379562,2.336041679230563
-0.0518487454379562,2.325702406816857
-0.0518362454379562,2.316741704058308
-0.0518237454379562,2.316397061644518
-0.0518112454379562,2.316397061644518
-0.0517987454379562,2.316052419230727
-0.0517862454379562,2.315707776816937
-0.0517737454379562,2.315363134403147
-0.0517612454379562,2.315018491989357
-0.0517487454379562,2.314673849575566
-0.05173624543795621,2.314673849575566
-0.0517237454379562,2.299509583368791
-0.0517112454379562,2.295718516817097
-0.0516987454379562,2.295373874403307
-0.0516862454379562,2.295029231989516
-0.05167374543795621,2.295029231989516
-0.0516612454379562,2.294684589575726
-0.0516487454379562,2.294339947161936
-0.0516362454379562,2.293995304748145
-0.0516237454379562,2.293995304748145
-0.05161124543795621,2.2850346019896
-0.0515987454379562,2.236784664058948
-0.0515862454379562,2.237129306472738
-0.0515737454379562,2.236440021645158
-0.0515612454379562,2.236440021645158
-0.05154874543795621,2.236095379231367
-0.0515362454379562,2.235406094403787
-0.0515237454379562,2.235061451989996
-0.0515112454379562,2.235061451989996
-0.0514987454379562,2.234027524748625
-0.05148624543795621,2.195772216817914
-0.0514737454379562,2.141318715439022
-0.0514612454379562,2.140974073025232
-0.0514487454379562,2.140974073025232
-0.0514362454379562,2.140629430611442
-0.05142374543795621,2.13787229130112
-0.0514112454379562,2.132702655094263
-0.0513987454379562,2.131324085439102
-0.0513862454379562,2.132013370266683
-0.0513737454379562,2.135115151990796
-0.05136124543795621,2.065842026818968
-0.0513487454379562,2.044129554750145
-0.0513362454379562,2.044474197163935
-0.0513237454379562,2.045852766819097
-0.0513112454379562,2.045508124405306
-0.05129874543795621,2.045163481991516
-0.0512862454379562,2.045163481991516
-0.0512737454379562,2.045163481991516
-0.0512612454379562,2.044818839577725
-0.0512487454379562,2.05929382095692
-0.05123624543795621,1.943493969923417
-0.0512237454379562,1.933154697509654
-0.0512112454379562,1.933154697509654
-0.0511987454379562,1.933154697509654
-0.0511862454379562,1.932810055095863
-0.05117374543795621,1.932810055095863
-0.0511612454379562,1.932465412682073
-0.0511487454379562,1.932120770268283
-0.0511362454379562,1.931776127854492
-0.0511237454379562,1.863536929924004
-0.05111124543795621,1.78357988992468
-0.0510987454379562,1.783579889924644
-0.0510862454379562,1.783235247510853
-0.0510737454379562,1.783235247510853
-0.0510612454379562,1.782890605097063
-0.05104874543795621,1.782890605097063
-0.0510362454379562,1.782890605097063
-0.0510237454379562,1.782545962683272
-0.0510112454379562,1.781856677855692
-0.0509987454379562,1.737397806476737
-0.05098624543795621,1.635039009581005
-0.0509737454379562,1.635039009581005
-0.0509612454379562,1.634694367167214
-0.0509487454379562,1.635039009581005
-0.0509362454379562,1.634694367167214
-0.05092374543795621,1.634694367167214
-0.0509112454379562,1.634349724753424
-0.0508987454379562,1.633660439925843
-0.0508862454379562,1.575071229581485
-0.0508737454379562,1.449276748548008
-0.05086124543795621,1.449276748548008
-0.0508487454379562,1.449276748548008
-0.0508362454379562,1.448932106134218
-0.0508237454379562,1.449276748548008
-0.0508112454379562,1.448932106134218
-0.05079874543795621,1.448932106134218
-0.0507862454379562,1.448587463720427
-0.0507737454379562,1.448242821306637
-0.0507612454379562,1.356223296824615
-0.0507487454379562,1.263169845101222
-0.05073624543795621,1.263514487515012
-0.0507237454379562,1.263859129928802
-0.0507112454379562,1.263514487515012
-0.0506987454379562,1.263514487515012
-0.0506862454379562,1.263169845101222
-0.05067374543795621,1.262825202687431
-0.0506612454379562,1.262825202687433
-0.0506487454379562,1.267305554066706
-0.0506362454379562,1.243869869928962
-0.0506237454379562,1.080164723378548
-0.05061124543795621,1.080509365792338
-0.0505987454379562,1.080509365792338
-0.0505862454379562,1.080164723378548
-0.0505737454379562,1.080509365792338
-0.0505612454379562,1.080854008206129
-0.05054874543795621,1.080509365792338
-0.0505362454379562,1.080509365792285
-0.0505237454379562,0.9633309451036208
-0.0505112454379562,0.8585596513113557
-0.0504987454379562,0.8589042937251461
-0.05048624543795621,0.8585596513113557
-0.0504737454379562,0.8585596513113557
-0.0504612454379562,0.8585596513113557
-0.0504487454379562,0.8585596513113557
-0.0504362454379562,0.8582150088975654
-0.05042374543795621,0.8561471544148234
-0.0504112454379562,0.8530453726906619
-0.0503987454379562,0.7468955092432837
-0.0503862454379562,0.6510849182095676
-0.0503737454379562,0.6531527726923098
-0.0503612454379562,0.6538420575198904
-0.0503487454379562,0.6541866999336811
-0.0503362454379562,0.6548759847612614
-0.0503237454379562,0.6548759847612614
-0.0503112454379562,0.6548759847612614
-0.0502987454379562,0.6548759847612614
-0.0502862454379562,0.651429560623272
-0.0502737454379562,0.4622208754524583
-0.0502612454379562,0.4167280768321326
-0.0502487454379562,0.417072719245923
-0.0502362454379562,0.417072719245923
-0.0502237454379562,0.417072719245923
-0.0502112454379562,0.417072719245923
-0.0501987454379562,0.417072719245923
-0.0501862454379562,0.4174173616597133
-0.0501737454379562,0.4174173616597133
-0.05016124543795621,0.3350478247638582
-0.0501487454379562,0.1958122895925211
-0.0501362454379562,0.1961569320063114
-0.0501237454379562,0.1965015744201017
-0.0501112454379562,0.1965015744201017
-0.05009874543795621,0.1968462168338919
-0.0500862454379562,0.1968462168338921
-0.0500737454379562,0.1968462168338921
-0.0500612454379562,0.1968462168338921
-0.0500487454379562,0.2013265682131666
-0.05003624543795621,0.3781281264875336
-0.0500237454379562,-0.03992312144007538
-0.0500112454379562,-0.03923383661249468
-0.0499987454379562,-0.03854455178491399
-0.0499862454379562,-0.03854455178491399
-0.04997374543795621,-0.03819990937112381
-0.0499612454379562,-0.03819990937112365
-0.0499487454379562,-0.03819990937112365
-0.0499362454379562,-0.03819990937112365
-0.0499237454379562,-0.1091962466119349
-0.04991124543795621,-0.2601496238520377
-0.0498987454379562,-0.2598049814383159
-0.0498862454379562,-0.2598049814383159
-0.0498737454379562,-0.2594603390245255
-0.0498612454379562,-0.2598049814383159
-0.04984874543795621,-0.2594603390245257
-0.0498362454379562,-0.2601496238521063
-0.0498237454379562,-0.2594603390245255
-0.0498112454379562,-0.2594603390245255
-0.0497987454379562,-0.3838762504028403
-0.04978624543795621,-0.4810654110916736
-0.0497737454379562,-0.4807207686779275
-0.0497612454379562,-0.4803761262641371
-0.0497487454379562,-0.4803761262641371
-0.0497362454379562,-0.4800314838503468
-0.04972374543795621,-0.4800314838503468
-0.0497112454379562,-0.4800314838503468
-0.0496987454379562,-0.4800314838503468
-0.0496862454379562,-0.4814100535055081
-0.0496737454379562,-0.6771669445384245
-0.04966124543795621,-0.718179391779457
-0.0496487454379562,-0.7178347493656854
-0.0496362454379562,-0.7171454645381047
-0.0496237454379562,-0.7168008221243143
-0.0496112454379562,-0.7168008221243143
-0.04959874543795621,-0.7168008221243143
-0.0495862454379562,-0.7161115372967336
-0.0495737454379562,-0.7161115372967336
-0.0495612454379562,-0.783316807985851
-0.0495487454379562,-0.9191059190192472
-0.04953624543795621,-0.918761276605457
-0.0495237454379562,-0.9184166341916665
-0.0495112454379562,-0.9184166341916665
-0.0494987454379562,-0.9180719917778761
-0.0494862454379562,-0.9180719917778761
-0.04947374543795621,-0.9180719917778761
-0.0494612454379562,-0.9180719917778761
-0.0494487454379562,-0.9180719917778761
-0.0494362454379562,-1.123134227983132
-0.0494237454379562,-1.139332421431278
-0.04941124543795621,-1.139677063845068
-0.0493987454379562,-1.139332421431278
-0.0493862454379562,-1.138643136603697
-0.0493737454379562,-1.138298494189907
-0.0493612454379562,-1.137953851776117
-0.04934874543795621,-1.137953851776117
-0.0493362454379562,-1.136919924534741
-0.0493237454379562,-1.127614579362406
