Time (s),Channel 1 (V)
-0.05218143028846154,-1.985084904872786
-0.05216893028846153,-1.984740262458996
-0.05215643028846154,-1.984740262458996
-0.05214393028846154,-1.984395620045206
-0.05213143028846154,-1.984395620045206
-0.05211893028846154,-1.984050977631415
-0.05210643028846153,-1.983706335217623
-0.05209393028846154,-1.97853669901077
-0.05208143028846154,-2.093991907630536
-0.05206893028846154,-2.093302622802955
-0.05205643028846154,-2.092957980389165
-0.05204393028846153,-2.092957980389165
-0.05203143028846154,-2.092613337975374
-0.05201893028846154,-2.092613337975374
-0.05200643028846154,-2.091924053147794
-0.05199393028846154,-2.091924053147794
-0.05198143028846153,-2.091579410734003
-0.05196893028846154,-2.091234768320213
-0.05195643028846154,-2.091234768320213
-0.05194393028846154,-2.090890125906423
-0.05193143028846154,-2.090545483492632
-0.05191893028846153,-2.090200841078842
-0.05190643028846154,-2.089856198665052
-0.05189393028846154,-2.089856198665052
-0.05188143028846154,-2.089511556251261
-0.05186893028846154,-2.08882227142368
-0.05185643028846153,-2.088477629009925
-0.05184393028846154,-2.164643602457557
-0.05183143028846154,-2.180152511078122
-0.05181893028846154,-2.179807868664332
-0.05180643028846154,-2.179807868664332
-0.05179393028846153,-2.179118583836751
-0.05178143028846154,-2.179118583836751
-0.05176893028846154,-2.178773941422961
-0.05175643028846154,-2.178773941422961
-0.05174393028846154,-2.17842929900917
-0.05173143028846154,-2.17808465659538
-0.05171893028846154,-2.17774001418159
-0.05170643028846154,-2.17774001418159
-0.05169393028846154,-2.177050729354009
-0.05168143028846154,-2.177050729354009
-0.05166893028846154,-2.176361444526429
-0.05165643028846154,-2.176361444526429
-0.05164393028846154,-2.176016802112638
-0.05163143028846154,-2.176016802112638
-0.05161893028846154,-2.175672159698848
-0.05160643028846154,-2.191525710733196
-0.05159393028846154,-2.267002399353289
-0.05158143028846154,-2.266657756939499
-0.05156893028846154,-2.265968472111918
-0.05155643028846154,-2.265968472111918
-0.05154393028846154,-2.264934544870548
