Time (s),Channel 1 (V)
-0.05218375459558824,-2.33730945176652
-0.05217125459558823,-2.336964809352729
-0.05215875459558823,-2.336620166938939
-0.05214625459558823,-2.336620166938939
-0.05213375459558824,-2.335930882111358
-0.05212125459558824,-2.323868397628696
-0.05210875459558823,-2.317320191766679
-0.05209625459558823,-2.316286264525309
-0.05208375459558823,-2.315252337283938
-0.05207125459558824,-2.315252337283938
-0.05205875459558824,-2.315252337283938
-0.05204625459558823,-2.315596979697728
-0.05203375459558823,-2.315252337283938
-0.05202125459558823,-2.315252337283938
-0.05200875459558824,-2.314907694870147
-0.05199625459558824,-2.314907694870147
-0.05198375459558823,-2.314563052456357
-0.05197125459558823,-2.314218410042566
-0.05195875459558823,-2.313873767628776
-0.05194625459558824,-2.313529125214986
-0.05193375459558824,-2.302500567973695
-0.05192125459558823,-2.295263077284098
-0.05190875459558823,-2.294918434870307
-0.05189625459558823,-2.294573792456517
-0.05188375459558824,-2.293884507628936
-0.05187125459558824,-2.293884507628936
-0.05185875459558823,-2.293539865215145
-0.05184625459558823,-2.292850580387565
-0.05183375459558823,-2.292505937973775
-0.05182125459558824,-2.292161295559985
-0.05180875459558824,-2.291816653146194
-0.05179625459558823,-2.291472010732404
-0.05178375459558823,-2.291127368318613
-0.05177125459558823,-2.290782725904823
-0.05175875459558824,-2.290438083491033
-0.05174625459558824,-2.272516677973935
-0.05173375459558824,-2.233916727629434
-0.05172125459558823,-2.234261370043206
-0.05170875459558823,-2.234261370043206
-0.05169625459558824,-2.233916727629416
-0.05168375459558824,-2.233572085215626
-0.05167125459558824,-2.233572085215626
-0.05165875459558823,-2.232882800388045
-0.05164625459558823,-2.232882800388045
-0.05163375459558824,-2.232538157974254
-0.05162125459558824,-2.232193515560464
-0.05160875459558824,-2.232193515560464
-0.05159625459558823,-2.232193515560464
-0.05158375459558823,-2.231504230732884
-0.05157125459558824,-2.231159588319093
-0.05155875459558824,-2.231504230732884
-0.05154625459558824,-2.149823978664609
-0.05153375459558823,-2.137761494181909
-0.05152125459558823,-2.137761494181909
-0.05150875459558824,-2.137072209354329
-0.05149625459558824,-2.137072209354329
-0.05148375459558824,-2.136727566940539
-0.05147125459558823,-2.136727566940539
-0.05145875459558823,-2.136038282112958
-0.05144625459558824,-2.135693639699168
-0.05143375459558824,-2.135348997285377
-0.05142125459558824,-2.135693639699168
-0.05140875459558823,-2.135004354871587
-0.05139625459558823,-2.135004354871587
-0.05138375459558824,-2.134659712457796
-0.05137125459558824,-2.134315070044006
-0.05135875459558824,-2.070556223492821
-0.05134625459558823,-2.041606260734403
-0.05133375459558823,-2.041261618320613
-0.05132125459558824,-2.041261618320613
-0.05130875459558824,-2.040916975906823
-0.05129625459558824,-2.040572333493032
-0.05128375459558823,-2.040916975906823
-0.05127125459558823,-2.040227691079242
-0.05125875459558824,-2.040227691079242
-0.05124625459558824,-2.039883048665451
-0.05123375459558824,-2.039538406251661
-0.05122125459558823,-2.039193763837871
-0.05120875459558823,-2.03884912142408
-0.05119625459558824,-2.039193763837871
-0.05118375459558824,-2.03850447901029
-0.05117125459558824,-2.042640187975772
-0.05115875459558823,-1.926495694528428
-0.05114625459558823,-1.926840336942218
-0.05113375459558823,-1.926495694528428
-0.05112125459558824,-1.926840336942218
-0.05110875459558824,-1.926151052114637
-0.05109625459558823,-1.925461767287056
-0.05108375459558823,-1.925117124873266
-0.05107125459558823,-1.925117124873266
-0.05105875459558824,-1.925117124873266
-0.05104625459558824,-1.925117124873266
-0.05103375459558823,-1.924772482459476
-0.05102125459558823,-1.924772482459476
-0.05100875459558823,-1.924083197631895
-0.05099625459558824,-1.924083197631895
-0.05098375459558824,-1.923738555218105
-0.05097125459558823,-1.822069043149953
-0.05095875459558823,-1.775886959702046
-0.05094625459558823,-1.775886959702046
-0.05093375459558824,-1.775542317288256
-0.05092125459558824,-1.775542317288256
-0.05090875459558823,-1.775197674874466
-0.05089625459558823,-1.774853032460675
-0.05088375459558823,-1.774853032460675
-0.05087125459558824,-1.774508390046885
-0.05085875459558824,-1.774163747633095
-0.05084625459558823,-1.773819105219304
-0.05083375459558823,-1.773819105219304
-0.05082125459558823,-1.773474462805514
-0.05080875459558824,-1.773129820391724
-0.05079625459558824,-1.772785177977933
-0.05078375459558823,-1.803113710391403
-0.05077125459558823,-1.625622867289456
-0.05075875459558823,-1.625967509703246
-0.05074625459558824,-1.625967509703246
-0.05073375459558824,-1.625967509703246
-0.05072125459558823,-1.625622867289456
-0.05070875459558823,-1.625622867289456
-0.05069625459558823,-1.625278224875665
-0.05068375459558824,-1.625278224875665
-0.05067125459558824,-1.625278224875665
-0.05065875459558823,-1.624588940048085
-0.05064625459558823,-1.624588940048085
-0.05063375459558823,-1.624244297634294
-0.05062125459558824,-1.624244297634294
-0.05060875459558824,-1.623899655220504
-0.05059625459558823,-1.617696091772197
-0.05058375459558823,-1.439860606256459
-0.05057125459558823,-1.439171321428879
-0.05055875459558824,-1.438826679015088
-0.05054625459558824,-1.438826679015088
-0.05053375459558823,-1.438826679015088
-0.05052125459558823,-1.438482036601298
-0.05050875459558823,-1.438137394187508
-0.05049625459558824,-1.438137394187508
-0.05048375459558824,-1.437792751773717
-0.05047125459558823,-1.437792751773717
-0.05045875459558823,-1.437448109359927
-0.05044625459558823,-1.437448109359927
-0.05043375459558824,-1.437103466946137
-0.05042125459558824,-1.437103466946137
-0.05040875459558823,-1.436758824532308
-0.05039625459558823,-1.351632148326131
-0.05038375459558823,-1.252030490740721
-0.05037125459558824,-1.252375133154511
