Time (s),Channel 1 (V)
-0.05218308189655173,-0.5186314341948656
-0.05217058189655172,-0.5189760766086557
-0.05215808189655172,-0.5186314341948656
-0.05214558189655173,-0.5182867917810752
-0.05213308189655173,-0.5182867917810752
-0.05212058189655173,-0.5179421493672849
-0.05210808189655172,-0.5179421493672848
-0.05209558189655172,-0.5175975069534945
-0.05208308189655173,-0.5179421493672849
-0.05207058189655173,-0.5175975069534945
-0.05205808189655173,-0.5172528645397042
-0.05204558189655172,-0.5175975069534945
-0.05203308189655172,-0.5175975069534945
-0.05202058189655172,-0.5172528645397042
-0.05200808189655173,-0.5172528645397042
-0.05199558189655173,-0.5172528645397042
-0.05198308189655172,-0.5169082221259138
-0.05197058189655172,-0.5169082221259138
-0.05195808189655172,-0.5165635797121235
-0.05194558189655173,-0.5165635797121235
-0.05193308189655173,-0.5179421493672849
-0.05192058189655172,-0.5189760766086559
-0.05190808189655172,-0.5189760766086559
-0.05189558189655172,-0.5179421493672849
-0.05188308189655173,-0.5175975069534945
-0.05187058189655173,-0.5172528645397042
-0.05185808189655172,-0.5169082221259137
-0.05184558189655172,-0.5165635797121235
-0.05183308189655172,-0.5162189372983331
-0.05182058189655173,-0.5165635797121235
-0.05180808189655173,-0.5162189372983331
-0.05179558189655172,-0.5158742948845429
-0.05178308189655172,-0.5162189372983331
-0.05177058189655172,-0.5162189372983331
-0.05175808189655173,-0.5158742948845428
-0.05174558189655173,-0.5158742948845428
-0.05173308189655173,-0.5158742948845428
-0.05172058189655172,-0.5158742948845428
-0.05170808189655172,-0.5158742948845428
-0.05169558189655173,-0.5155296524707524
-0.05168308189655173,-0.515185010056962
-0.05167058189655173,-0.5155296524707523
-0.05165808189655172,-0.515185010056962
-0.05164558189655172,-0.515185010056962
-0.05163308189655173,-0.5148403676431718
-0.05162058189655173,-0.5148403676431718
-0.05160808189655173,-0.5148403676431718
-0.05159558189655172,-0.5148403676431718
-0.05158308189655172,-0.515185010056962
-0.05157058189655173,-0.5144957252293814
-0.05155808189655173,-0.5148403676431718
-0.05154558189655173,-0.5144957252293815
-0.05153308189655172,-0.5565420997118036
-0.05152058189655172,-0.8095096314339173
-0.05150808189655173,-0.8081310617787559
-0.05149558189655173,-0.8081310617787559
-0.05148308189655173,-0.8081310617787559
-0.05147058189655172,-0.8074417769511752
-0.05145808189655172,-0.8077864193649655
-0.05144558189655173,-0.8070971345373849
-0.05143308189655173,-0.8074417769511752
-0.05142058189655173,-0.807097134537385
-0.05140808189655172,-0.8070971345373849
-0.05139558189655172,-0.8067524921235946
-0.05138308189655173,-0.8064078497098042
-0.05137058189655173,-0.8064078497098042
-0.05135808189655173,-0.8064078497098042
-0.05134558189655172,-0.8064078497098042
-0.05133308189655172,-0.8060632072960139
-0.05132058189655173,-0.8060632072960139
-0.05130808189655173,-0.8060632072960139
-0.05129558189655173,-0.8060632072960139
-0.05128308189655172,-0.8060632072960139
-0.05127058189655172,-0.8053739224684332
-0.05125808189655173,-0.8057185648822235
-0.05124558189655173,-0.8057185648822235
-0.05123308189655173,-0.8053739224684333
-0.05122058189655172,-0.8057185648822235
-0.05120808189655172,-0.8050292800546428
-0.05119558189655173,-0.8053739224684332
-0.05118308189655173,-0.8046846376408524
-0.05117058189655173,-0.8050292800546427
-0.05115808189655172,-0.8046846376408524
-0.05114558189655172,-0.8046846376408524
-0.05113308189655173,-0.8050292800546428
-0.05112058189655173,-0.8043399952270621
-0.05110808189655173,-0.8046846376408523
-0.05109558189655172,-0.8043399952270621
-0.05108308189655172,-0.8039953528132717
-0.05107058189655173,-0.8039953528132717
-0.05105808189655173,-0.8036507103994814
-0.05104558189655173,-0.8036507103994814
-0.05103308189655172,-0.8036507103994814
-0.05102058189655172,-0.8036507103994814
-0.05100808189655173,-0.803306067985691
-0.05099558189655173,-0.803306067985691
-0.05098308189655173,-0.803306067985691
-0.05097058189655172,-0.8029614255719008
-0.05095808189655172,-0.8029614255719008
-0.05094558189655173,-0.8029614255719008
-0.05093308189655173,-0.8039953528132717
-0.05092058189655173,-0.8039953528132717
-0.05090808189655172,-0.8046846376408524
-0.05089558189655172,-0.8043399952270621
-0.05088308189655173,-0.8036507103994814
-0.05087058189655173,-0.8718899083299698
-0.05085808189655173,-1.389887456256859
-0.05084558189655172,-1.388164244187907
-0.05083308189655172,-1.387474959360327
-0.05082058189655173,-1.386785674532746
-0.05080808189655173,-1.386441032118956
-0.05079558189655173,-1.386096389705165
-0.05078308189655172,-1.385751747291375
-0.05077058189655172,-1.385751747291375
-0.05075808189655173,-1.385407104877585
-0.05074558189655173,-1.385062462463794
-0.05073308189655173,-1.385062462463794
-0.05072058189655172,-1.384717820050004
-0.05070808189655172,-1.384717820050004
-0.05069558189655173,-1.384373177636214
-0.05068308189655173,-1.384028535222423
-0.05067058189655173,-1.384373177636214
-0.05065808189655172,-1.384028535222423
-0.05064558189655172,-1.384028535222423
-0.05063308189655173,-1.383683892808633
-0.05062058189655173,-1.382994607981052
-0.05060808189655173,-1.382994607981052
-0.05059558189655172,-1.382994607981052
-0.05058308189655172,-1.382994607981052
-0.05057058189655173,-1.382649965567262
-0.05055808189655173,-1.382649965567262
-0.05054558189655173,-1.382305323153472
-0.05053308189655172,-1.381960680739681
-0.05052058189655172,-1.381960680739681
-0.05050808189655173,-1.381271395912101
-0.05049558189655173,-1.381616038325891
-0.05048308189655173,-1.381271395912101
-0.05047058189655172,-1.3812713959121
-0.05045808189655172,-1.38092675349831
-0.05044558189655172,-1.38092675349831
-0.05043308189655173,-1.38058211108452
-0.05042058189655173,-1.38023746867073
-0.05040808189655172,-1.380237468670729
-0.05039558189655172,-1.379892826256939
-0.05038308189655172,-1.379892826256939
-0.05037058189655173,-1.379548183843149
-0.05035808189655173,-1.379203541429359
-0.05034558189655172,-1.379203541429358
-0.05033308189655172,-1.378858899015568
-0.05032058189655172,-1.378858899015568
-0.05030808189655173,-1.378514256601778
-0.05029558189655173,-1.378169614187988
-0.05028308189655172,-1.378169614187987
-0.05027058189655172,-1.377824971774197
-0.05025808189655172,-1.377824971774197
-0.05024558189655173,-1.377480329360407
-0.05023308189655173,-1.377135686946616
-0.05022058189655172,-1.377135686946682
-0.05020808189655172,-1.521540858324771
-0.05019558189655172,-1.672149593151152
-0.05018308189655173,-1.671804950737362
-0.05017058189655173,-1.671460308323572
-0.05015808189655173,-1.671115665909782
-0.05014558189655172,-1.670771023495991
-0.05013308189655172,-1.670771023495991
-0.05012058189655173,-1.670771023495991
-0.05010808189655173,-1.670426381082201
-0.05009558189655173,-1.670081738668411
-0.05008308189655172,-1.66973709625462
-0.05007058189655172,-1.66973709625462
-0.05005808189655173,-1.66939245384083
-0.05004558189655173,-1.66939245384083
-0.05003308189655173,-1.66904781142704
-0.05002058189655172,-1.669047811427039
-0.05000808189655172,-1.668703169013249
-0.04999558189655173,-1.668358526599458
-0.04998308189655173,-1.668013884185668
-0.04997058189655173,-1.667669241771878
-0.04995808189655172,-1.667669241771878
-0.04994558189655172,-1.667324599358088
-0.04993308189655173,-1.666979956944297
-0.04992058189655173,-1.666635314530507
-0.04990808189655173,-1.666290672116717
-0.04989558189655172,-1.666635314530507
-0.04988308189655172,-1.666290672116717
-0.04987058189655173,-1.666290672116717
-0.04985808189655173,-1.665946029702926
-0.04984558189655173,-1.665946029702926
-0.04983308189655172,-1.665256744875345
-0.04982058189655172,-1.665601387289136
-0.04980808189655173,-1.664912102461555
-0.04979558189655173,-1.664567460047765
-0.04978308189655173,-1.664567460047765
-0.04977058189655172,-1.664222817633974
-0.04975808189655172,-1.664222817633974
-0.04974558189655173,-1.663878175220184
-0.04973308189655173,-1.663878175220184
-0.04972058189655173,-1.663533532806394
-0.04970808189655172,-1.663188890392603
-0.04969558189655172,-1.663188890392603
-0.04968308189655173,-1.662844247978813
-0.04967058189655173,-1.662499605565023
-0.04965808189655173,-1.662499605565023
-0.04964558189655172,-1.662154963151232
-0.04963308189655172,-1.662154963151232
-0.04962058189655173,-1.661810320737442
-0.04960808189655173,-1.661465678323652
-0.04959558189655173,-1.661465678323652
-0.04958308189655172,-1.661121035909861
-0.04957058189655172,-1.661465678323652
-0.04955808189655173,-1.661121035909861
-0.04954558189655173,-1.845160084873906
-0.04953308189655173,-1.955101014872976
-0.04952058189655172,-1.954756372459236
-0.04950808189655172,-1.954067087631655
-0.04949558189655173,-1.953722445217865
-0.04948308189655173,-1.953377802804074
-0.04947058189655173,-1.953033160390284
-0.04945808189655172,-1.952688517976494
-0.04944558189655172,-1.952688517976494
-0.04943308189655173,-1.952688517976494
-0.04942058189655173,-1.951654590735123
-0.04940808189655173,-1.951654590735123
-0.04939558189655172,-1.951309948321332
-0.04938308189655172,-1.950965305907542
-0.04937058189655173,-1.951309948321332
-0.04935808189655173,-1.950620663493752
-0.04934558189655173,-1.950276021079961
-0.04933308189655172,-1.949931378666171
-0.04932058189655172,-1.949586736252381
-0.04930808189655173,-1.949586736252381
-0.04929558189655173,-1.9488974514248
-0.04928308189655173,-1.9488974514248
-0.04927058189655172,-1.94855280901101
-0.04925808189655172,-1.94855280901101
-0.04924558189655173,-1.948208166597219
-0.04923308189655173,-1.947863524183429
-0.04922058189655173,-1.947863524183429
-0.04920808189655172,-1.947174239355848
-0.04919558189655172,-1.947174239355848
-0.04918308189655173,-1.946829596942058
-0.04917058189655173,-1.946484954528268
-0.04915808189655173,-1.946140312114477
-0.04914558189655172,-1.945451027286897
-0.04913308189655172,-1.945795669700687
-0.04912058189655173,-1.945451027286897
-0.04910808189655173,-1.945106384873106
-0.04909558189655173,-1.944761742459316
-0.04908308189655172,-1.944417100045525
-0.04907058189655172,-1.944072457631735
-0.04905808189655173,-1.944072457631735
-0.04904558189655173,-1.943727815217945
-0.04903308189655173,-1.943038530390364
-0.04902058189655172,-1.943038530390364
-0.04900808189655172,-1.942693887976574
-0.04899558189655173,-1.942693887976574
-0.04898308189655173,-1.942004603148993
-0.04897058189655173,-1.942004603148993
-0.04895808189655172,-1.941659960735203
-0.04894558189655172,-1.941315318321412
-0.04893308189655173,-1.940970675907622
-0.04892058189655173,-1.939936748666251
-0.04890808189655173,-1.939936748666251
-0.04889558189655172,-1.939592106252461
-0.04888308189655172,-1.939936748666251
-0.04887058189655172,-1.939936748666251
-0.04885808189655173,-1.939592106252461
-0.04884558189655173,-1.939936748666251
-0.04883308189655172,-1.93924746383867
-0.04882058189655172,-1.93890282142488
-0.04880808189655172,-1.93924746383867
-0.04879558189655173,-1.93855817901109
-0.04878308189655173,-1.938213536597299
-0.04877058189655172,-1.938213536597299
-0.04875808189655172,-1.937868894183509
-0.04874558189655172,-1.937524251769719
-0.04873308189655173,-1.937524251769719
-0.04872058189655173,-1.937179609355928
-0.04870808189655172,-1.937179609355928
-0.04869558189655172,-1.936834966942138
-0.04868308189655172,-1.936490324528348
-0.04867058189655173,-1.936490324528348
-0.04865808189655173,-1.935801039700767
-0.04864558189655172,-1.935801039700767
-0.04863308189655172,-1.935456397286976
-0.04862058189655172,-1.935456397286976
-0.04860808189655173,-1.935111754873186
-0.04859558189655173,-1.934767112459396
-0.04858308189655173,-1.934422470045606
-0.04857058189655172,-1.934077827631815
-0.04855808189655172,-1.934077827631815
-0.04854558189655173,-1.933733185218025
-0.04853308189655173,-1.933388542804234
-0.04852058189655173,-1.933388542804234
-0.04850808189655172,-1.933043900390444
-0.04849558189655172,-1.932699257976654
-0.04848308189655173,-1.932354615562863
-0.04847058189655173,-1.932354615562863
-0.04845808189655173,-1.932009973149073
-0.04844558189655172,-1.932009973149073
-0.04843308189655172,-1.931665330735283
-0.04842058189655173,-1.930976045907702
-0.04840808189655173,-1.930976045907702
-0.04839558189655173,-1.930976045907702
-0.04838308189655172,-1.930286761080121
-0.04837058189655172,-1.930286761080121
-0.04835808189655173,-1.929942118666331
-0.04834558189655173,-1.929942118666331
-0.04833308189655173,-1.92925283383875
-0.04832058189655172,-1.92925283383875
-0.04830808189655172,-1.92856354901117
-0.04829558189655173,-1.928218906597379
-0.04828308189655173,-1.92856354901117
-0.04827058189655173,-1.928218906597379
-0.04825808189655172,-1.928218906597379
-0.04824558189655172,-1.927529621769799
-0.04823308189655173,-1.927529621769799
-0.04822058189655173,-2.212893540388205
-0.04820808189655173,-2.219786388664009
-0.04819558189655172,-2.219441746250221
-0.04818308189655172,-2.218752461422641
-0.04817058189655173,-2.218752461422641
-0.04815808189655173,-2.218407819008851
-0.04814558189655173,-2.21771853418127
-0.04813308189655172,-2.21737389176748
-0.04812058189655172,-2.217029249353689
-0.04810808189655173,-2.216684606939899
-0.04809558189655173,-2.216339964526108
-0.04808308189655173,-2.216339964526108
-0.04807058189655172,-2.215650679698528
-0.04805808189655172,-2.215995322112318
-0.04804558189655173,-2.214961394870947
-0.04803308189655173,-2.214961394870947
-0.04802058189655173,-2.214961394870947
-0.04800808189655172,-2.214272110043366
