Time (s),Channel 1 (V)
-0.05218356012658228,-0.2753138900588815
-0.05217106012658228,-0.2749692476450911
-0.05215856012658228,-0.2749692476450911
-0.05214606012658228,-0.2746246052313008
-0.05213356012658228,-0.2749692476450911
-0.05212106012658228,-0.2749692476450911
-0.05210856012658228,-0.2746246052313009
-0.05209606012658228,-0.2749692476450911
-0.05208356012658228,-0.2746246052313008
-0.05207106012658228,-0.2746246052313008
-0.05205856012658228,-0.2746246052313008
-0.05204606012658228,-0.274969247645091
-0.05203356012658228,-0.2746246052313008
-0.05202106012658228,-0.2749692476450911
-0.05200856012658228,-0.2746246052313008
-0.05199606012658228,-0.2742799628175104
-0.05198356012658228,-0.2746246052313006
-0.05197106012658228,-0.2742799628175104
-0.05195856012658228,-0.2742799628175104
-0.05194606012658228,-0.2749692476450911
-0.05193356012658228,-0.2766924597140428
-0.05192106012658228,-0.2777263869554137
-0.05190856012658228,-0.2773817445416235
-0.05189606012658228,-0.2766924597140428
-0.05188356012658228,-0.2760031748864621
-0.05187106012658228,-0.2756585324726718
-0.05185856012658228,-0.2756585324726715
-0.05184606012658228,-0.2749692476450911
-0.05183356012658228,-0.2749692476450911
-0.05182106012658228,-0.2749692476450911
-0.05180856012658228,-0.2749692476450911
-0.05179606012658228,-0.2746246052313006
-0.05178356012658228,-0.2742799628175104
-0.05177106012658228,-0.2746246052313008
-0.05175856012658228,-0.2739353204037201
-0.05174606012658228,-0.2742799628175104
-0.05173356012658228,-0.2742799628175104
-0.05172106012658228,-0.2739353204037201
-0.05170856012658228,-0.2739353204037201
-0.05169606012658228,-0.2739353204037201
-0.05168356012658228,-0.2739353204037201
-0.05167106012658228,-0.2739353204037201
-0.05165856012658228,-0.2735906779899297
-0.05164606012658228,-0.2735906779899297
-0.05163356012658228,-0.2735906779899297
-0.05162106012658228,-0.2735906779899297
-0.05160856012658228,-0.2735906779899297
-0.05159606012658228,-0.2735906779899297
-0.05158356012658228,-0.2735906779899297
-0.05157106012658228,-0.2732460355761394
-0.05155856012658228,-0.2735906779899297
-0.05154606012658228,-0.2735906779899297
-0.05153356012658228,-0.2735906779899297
-0.05152106012658228,-0.2732460355761394
-0.05150856012658228,-0.2732460355761394
-0.05149606012658228,-0.2735906779899297
-0.05148356012658228,-0.2732460355761395
-0.05147106012658228,-0.2732460355761394
-0.05145856012658228,-0.565847444884143
-0.05144606012658228,-0.5682599417806753
-0.05143356012658228,-0.567915299366885
-0.05142106012658228,-0.5675706569530947
-0.05140856012658228,-0.5675706569530946
-0.05139606012658228,-0.5675706569530946
